cloud_cover,Condition,Precipitation,relative_humidity,Visibility,wind_direction,wind_speed,wind_gust_speed,Sunshine,Temperature,Station,timestamp
0,dry,0.0,60,69915,300,16.2,27.4,30.0,2.3,Kiel-Holtenau,2023-03-11T09:30:00+00:00
0,dry,0.0,60,75000,290,23.0,30.2,30.0,3.3,Kiel-Holtenau,2023-03-11T10:00:00+00:00
0,dry,0.0,59,75000,290,23.0,31.7,30.0,4.1,Kiel-Holtenau,2023-03-11T10:30:00+00:00
38,dry,0.0,61,64852,290,24.5,33.1,30.0,5.1,Kiel-Holtenau,2023-03-11T11:00:00+00:00
50,dry,0.0,58,75000,290,25.6,32.8,30.0,4.6,Kiel-Holtenau,2023-03-11T11:30:00+00:00
88,dry,0.0,58,75000,280,26.3,36.0,30.0,5.1,Kiel-Holtenau,2023-03-11T12:00:00+00:00
88,dry,0.0,55,75000,280,25.9,40.0,30.0,5.4,Kiel-Holtenau,2023-03-11T12:30:00+00:00
88,dry,0.0,59,65055,280,29.2,42.1,17.0,5.1,Kiel-Holtenau,2023-03-11T13:00:00+00:00
88,dry,0.0,59,69729,280,30.6,38.9,10.0,5.3,Kiel-Holtenau,2023-03-11T13:30:00+00:00
88,dry,0.0,77,75000,290,19.4,28.1,9.0,3.9,Kiel-Holtenau,2023-03-11T14:00:00+00:00
88,dry,0.0,79,75000,260,29.9,53.6,23.0,3.9,Kiel-Holtenau,2023-03-11T14:30:00+00:00
88,dry,0.0,74,75000,260,28.1,42.8,10.0,4.1,Kiel-Holtenau,2023-03-11T15:00:00+00:00
88,rain,0.0,85,30793,290,22.7,31.7,23.0,3.3,Kiel-Holtenau,2023-03-11T15:30:00+00:00
88,dry,0.0,73,63906,270,27.4,41.8,13.0,4.4,Kiel-Holtenau,2023-03-11T16:00:00+00:00
88,dry,0.0,77,68181,280,26.6,36.7,18.0,3.3,Kiel-Holtenau,2023-03-11T16:30:00+00:00
75,dry,0.0,73,56480,270,27.0,38.5,2.0,3.6,Kiel-Holtenau,2023-03-11T17:00:00+00:00
88,rain,0.0,78,36296,250,21.6,33.8,0.0,3.3,Kiel-Holtenau,2023-03-11T17:30:00+00:00
75,dry,0.0,82,59387,270,27.0,40.3,0.0,2.8,Kiel-Holtenau,2023-03-11T18:00:00+00:00
88,rain,0.0,84,43385,270,23.8,35.6,0.0,2.9,Kiel-Holtenau,2023-03-11T18:30:00+00:00
88,rain,0.1,89,4384,290,23.4,33.5,0.0,1.9,Kiel-Holtenau,2023-03-11T19:00:00+00:00
88,dry,0.0,92,75000,270,18.7,27.0,0.0,1.8,Kiel-Holtenau,2023-03-11T19:30:00+00:00
100,dry,0.0,94,75000,270,15.1,21.6,0.0,1.4,Kiel-Holtenau,2023-03-11T20:00:00+00:00
88,dry,0.0,92,71108,270,13.0,17.3,0.0,1.5,Kiel-Holtenau,2023-03-11T20:30:00+00:00
75,dry,0.0,94,64427,280,11.2,20.2,0.0,1.2,Kiel-Holtenau,2023-03-11T21:00:00+00:00
88,dry,0.0,93,56795,280,9.0,14.4,0.0,1.3,Kiel-Holtenau,2023-03-11T21:30:00+00:00
38,dry,0.0,87,67352,280,12.6,18.0,0.0,0.8,Kiel-Holtenau,2023-03-11T22:00:00+00:00
0,dry,0.0,93,60814,280,9.7,13.0,0.0,0.0,Kiel-Holtenau,2023-03-11T22:30:00+00:00
0,dry,0.0,93,46739,260,10.8,16.2,0.0,0.4,Kiel-Holtenau,2023-03-11T23:00:00+00:00
0,dry,0.0,91,55036,260,11.2,18.4,0.0,0.2,Kiel-Holtenau,2023-03-11T23:30:00+00:00
25,dry,0.0,92,40845,250,9.7,14.0,0.0,0.0,Kiel-Holtenau,2023-03-12T00:00:00+00:00
50,dry,0.0,93,46139,250,10.1,14.0,0.0,-0.1,Kiel-Holtenau,2023-03-12T00:30:00+00:00
13,dry,0.0,92,46340,260,9.4,13.3,0.0,-0.5,Kiel-Holtenau,2023-03-12T01:00:00+00:00
25,dry,0.0,90,43150,260,11.9,15.8,0.0,-0.5,Kiel-Holtenau,2023-03-12T01:30:00+00:00
0,dry,0.0,89,56440,260,8.6,13.0,0.0,-0.7,Kiel-Holtenau,2023-03-12T02:00:00+00:00
13,dry,0.0,88,48517,260,7.2,10.1,0.0,-1.0,Kiel-Holtenau,2023-03-12T02:30:00+00:00
88,dry,0.0,85,56721,250,6.8,9.7,0.0,-1.0,Kiel-Holtenau,2023-03-12T03:00:00+00:00
100,dry,0.0,83,55138,250,7.2,11.5,0.0,-0.8,Kiel-Holtenau,2023-03-12T03:30:00+00:00
88,dry,0.0,82,55798,260,6.8,9.7,0.0,-1.1,Kiel-Holtenau,2023-03-12T04:00:00+00:00
63,dry,0.0,81,56366,240,7.6,11.9,0.0,-0.9,Kiel-Holtenau,2023-03-12T04:30:00+00:00
63,dry,0.0,84,52416,230,4.7,7.9,0.0,-1.2,Kiel-Holtenau,2023-03-12T05:00:00+00:00
100,dry,0.0,87,44949,220,3.6,5.4,0.0,-1.4,Kiel-Holtenau,2023-03-12T05:30:00+00:00
100,dry,0.0,89,47727,210,7.2,10.8,0.0,-1.3,Kiel-Holtenau,2023-03-12T06:00:00+00:00
100,dry,0.0,91,36540,220,8.3,13.7,9.0,-0.7,Kiel-Holtenau,2023-03-12T06:30:00+00:00
100,dry,0.0,91,27034,200,9.0,12.6,9.0,-0.1,Kiel-Holtenau,2023-03-12T07:00:00+00:00
100,dry,0.0,90,24531,180,6.5,9.0,3.0,0.3,Kiel-Holtenau,2023-03-12T07:30:00+00:00
100,dry,0.0,89,20366,170,9.4,14.0,5.0,0.3,Kiel-Holtenau,2023-03-12T08:00:00+00:00
100,dry,0.0,91,11373,170,10.4,15.1,11.0,0.5,Kiel-Holtenau,2023-03-12T08:30:00+00:00
100,dry,0.0,93,13404,190,11.2,19.8,10.0,0.9,Kiel-Holtenau,2023-03-12T09:00:00+00:00
88,dry,0.0,94,18217,160,11.9,19.1,27.0,0.9,Kiel-Holtenau,2023-03-12T09:30:00+00:00
100,dry,0.0,92,16854,170,13.0,19.4,22.0,1.4,Kiel-Holtenau,2023-03-12T10:00:00+00:00
100,dry,0.0,90,14108,170,13.0,18.7,9.0,2.4,Kiel-Holtenau,2023-03-12T10:30:00+00:00
100,dry,0.0,87,17011,160,14.0,21.2,21.0,3.0,Kiel-Holtenau,2023-03-12T11:00:00+00:00
100,dry,0.0,82,20979,170,11.9,19.1,2.0,3.3,Kiel-Holtenau,2023-03-12T11:30:00+00:00
88,dry,0.0,82,17881,160,13.0,18.7,0.0,3.5,Kiel-Holtenau,2023-03-12T12:00:00+00:00
100,dry,0.0,80,23312,150,12.2,17.6,0.0,3.8,Kiel-Holtenau,2023-03-12T12:30:00+00:00
100,dry,0.0,68,63496,190,13.0,28.4,0.0,4.1,Kiel-Holtenau,2023-03-12T13:00:00+00:00
88,dry,0.0,62,66264,190,18.0,34.6,0.0,4.0,Kiel-Holtenau,2023-03-12T13:30:00+00:00
100,dry,0.0,67,40123,170,20.5,34.2,0.0,3.6,Kiel-Holtenau,2023-03-12T14:00:00+00:00
88,dry,0.0,70,68074,180,18.0,34.2,0.0,3.5,Kiel-Holtenau,2023-03-12T14:30:00+00:00
75,rain,0.0,73,22531,190,20.5,32.4,0.0,3.3,Kiel-Holtenau,2023-03-12T15:00:00+00:00
75,rain,0.0,84,16169,180,21.6,35.3,0.0,2.4,Kiel-Holtenau,2023-03-12T15:30:00+00:00
88,rain,0.0,90,10574,180,16.9,24.8,0.0,1.9,Kiel-Holtenau,2023-03-12T16:00:00+00:00
50,sleet,0.1,93,13712,180,16.6,28.1,0.0,1.5,Kiel-Holtenau,2023-03-12T16:30:00+00:00
38,snow,0.0,94,7996,180,15.1,25.6,0.0,1.4,Kiel-Holtenau,2023-03-12T17:00:00+00:00
75,dry,0.0,95,4547,180,19.1,33.5,0.0,1.5,Kiel-Holtenau,2023-03-12T17:30:00+00:00
75,rain,0.0,95,5024,190,15.1,26.6,0.0,1.7,Kiel-Holtenau,2023-03-12T18:00:00+00:00
75,rain,0.0,95,18461,200,16.2,24.8,0.0,2.1,Kiel-Holtenau,2023-03-12T18:30:00+00:00
100,dry,0.0,95,5754,210,15.1,27.0,0.0,2.5,Kiel-Holtenau,2023-03-12T19:00:00+00:00
88,dry,0.0,96,5171,210,18.4,27.0,0.0,2.9,Kiel-Holtenau,2023-03-12T19:30:00+00:00
100,dry,0.0,97,3384,210,15.5,23.4,0.0,3.4,Kiel-Holtenau,2023-03-12T20:00:00+00:00
100,dry,0.0,98,2816,210,13.7,22.7,0.0,3.8,Kiel-Holtenau,2023-03-12T20:30:00+00:00
100,dry,0.0,98,4251,210,13.0,19.4,0.0,4.4,Kiel-Holtenau,2023-03-12T21:00:00+00:00
100,dry,0.0,98,5525,210,12.2,19.1,0.0,5.0,Kiel-Holtenau,2023-03-12T21:30:00+00:00
88,dry,0.0,95,6014,230,14.0,24.1,0.0,6.4,Kiel-Holtenau,2023-03-12T22:10:00+00:00
88,dry,0.0,95,12140,230,15.5,25.6,0.0,6.7,Kiel-Holtenau,2023-03-12T22:30:00+00:00
88,dry,0.0,92,13397,240,17.3,27.4,0.0,7.1,Kiel-Holtenau,2023-03-12T23:10:00+00:00
88,dry,0.0,91,14240,230,19.8,29.5,0.0,7.5,Kiel-Holtenau,2023-03-13T00:00:00+00:00
88,dry,0.0,90,14240,230,17.3,29.9,0.0,7.5,Kiel-Holtenau,2023-03-13T00:30:00+00:00
88,dry,0.0,91,15229,220,17.6,26.6,0.0,7.4,Kiel-Holtenau,2023-03-13T01:00:00+00:00
100,dry,0.0,91,15229,220,15.8,23.8,0.0,7.4,Kiel-Holtenau,2023-03-13T01:10:00+00:00
88,dry,0.0,91,16340,220,17.6,29.5,0.0,7.6,Kiel-Holtenau,2023-03-13T02:00:00+00:00
88,dry,0.0,91,16340,220,17.6,29.5,0.0,7.6,Kiel-Holtenau,2023-03-13T02:00:00+00:00
88,rain,0.0,95,3783,210,15.8,26.3,0.0,7.3,Kiel-Holtenau,2023-03-13T03:00:00+00:00
88,rain,0.1,95,3783,210,15.8,26.3,0.0,7.3,Kiel-Holtenau,2023-03-13T03:00:00+00:00
75,rain,0.1,96,7016,200,16.6,27.0,0.0,7.4,Kiel-Holtenau,2023-03-13T04:00:00+00:00
50,rain,0.1,95,7016,200,19.4,29.5,0.0,7.5,Kiel-Holtenau,2023-03-13T04:10:00+00:00
50,rain,0.0,95,10097,210,20.2,31.7,0.0,7.7,Kiel-Holtenau,2023-03-13T05:00:00+00:00
50,rain,0.2,95,10097,200,22.0,34.6,0.0,7.7,Kiel-Holtenau,2023-03-13T05:10:00+00:00
100,rain,0.2,95,9441,200,22.3,35.6,0.0,7.9,Kiel-Holtenau,2023-03-13T06:00:00+00:00
100,rain,0.2,96,9441,200,23.0,33.8,0.0,8.0,Kiel-Holtenau,2023-03-13T06:10:00+00:00
63,rain,0.3,96,6058,200,23.0,42.5,0.0,8.3,Kiel-Holtenau,2023-03-13T07:00:00+00:00
75,rain,0.1,95,6058,210,22.3,35.3,0.0,8.6,Kiel-Holtenau,2023-03-13T07:10:00+00:00
75,dry,0.0,95,4767,220,27.0,42.8,0.0,9.3,Kiel-Holtenau,2023-03-13T08:00:00+00:00
88,rain,0.0,95,4767,220,25.2,40.7,0.0,9.6,Kiel-Holtenau,2023-03-13T08:10:00+00:00
88,rain,0.0,95,3623,220,30.6,45.7,0.0,10.3,Kiel-Holtenau,2023-03-13T09:00:00+00:00
88,rain,0.1,95,3655,230,27.4,45.0,0.0,10.6,Kiel-Holtenau,2023-03-13T09:10:00+00:00
88,rain,0.1,94,3425,240,30.2,47.2,0.0,11.4,Kiel-Holtenau,2023-03-13T10:00:00+00:00
88,rain,0.1,94,3425,240,31.0,48.6,0.0,11.6,Kiel-Holtenau,2023-03-13T10:10:00+00:00
88,dry,0.0,85,65737,240,38.2,60.5,6.0,12.7,Kiel-Holtenau,2023-03-13T11:00:00+00:00
88,dry,0.0,81,74950,240,43.6,77.8,7.0,13.0,Kiel-Holtenau,2023-03-13T11:30:00+00:00
100,dry,0.0,73,64491,250,46.8,79.2,12.0,14.1,Kiel-Holtenau,2023-03-13T12:00:00+00:00
88,dry,0.0,69,64773,250,48.2,77.8,18.0,13.9,Kiel-Holtenau,2023-03-13T12:30:00+00:00
88,dry,0.0,66,47906,250,42.8,72.4,9.0,14.1,Kiel-Holtenau,2023-03-13T13:00:00+00:00
88,dry,0.0,66,47906,250,42.8,72.4,9.0,14.1,Kiel-Holtenau,2023-03-13T13:00:00+00:00
88,dry,0.0,62,42428,250,41.4,68.8,2.0,14.4,Kiel-Holtenau,2023-03-13T14:00:00+00:00
88,dry,0.0,63,42428,240,36.0,53.6,2.0,14.4,Kiel-Holtenau,2023-03-13T14:10:00+00:00
88,dry,0.0,62,48263,250,45.0,70.6,13.0,14.7,Kiel-Holtenau,2023-03-13T15:00:00+00:00
88,dry,0.0,61,43651,250,44.6,75.6,4.0,14.4,Kiel-Holtenau,2023-03-13T15:30:00+00:00
88,dry,0.0,61,44864,250,43.6,70.2,15.0,14.1,Kiel-Holtenau,2023-03-13T16:00:00+00:00
100,dry,0.0,58,44864,250,41.0,76.7,0.0,14.1,Kiel-Holtenau,2023-03-13T16:30:00+00:00
100,dry,0.0,54,40159,250,49.7,73.1,0.0,14.2,Kiel-Holtenau,2023-03-13T17:00:00+00:00
88,dry,0.0,52,39695,250,41.4,70.9,0.0,14.0,Kiel-Holtenau,2023-03-13T17:30:00+00:00
100,dry,0.0,53,43444,250,38.5,58.3,0.0,13.8,Kiel-Holtenau,2023-03-13T18:00:00+00:00
88,dry,0.0,55,43444,240,38.9,62.3,0.0,13.6,Kiel-Holtenau,2023-03-13T18:10:00+00:00
88,dry,0.0,58,33680,240,42.5,69.5,0.0,13.2,Kiel-Holtenau,2023-03-13T19:00:00+00:00
100,dry,0.0,59,31552,240,37.1,73.4,0.0,12.8,Kiel-Holtenau,2023-03-13T19:30:00+00:00
100,dry,0.0,61,30839,240,34.6,56.5,0.0,12.6,Kiel-Holtenau,2023-03-13T20:00:00+00:00
100,dry,0.0,61,33051,240,35.3,57.2,0.0,12.3,Kiel-Holtenau,2023-03-13T20:30:00+00:00
50,dry,0.0,62,32245,240,32.8,47.2,0.0,11.9,Kiel-Holtenau,2023-03-13T21:00:00+00:00
0,dry,0.0,62,32057,240,32.8,49.0,0.0,11.6,Kiel-Holtenau,2023-03-13T21:30:00+00:00
13,dry,0.0,64,33107,240,30.6,46.1,0.0,11.4,Kiel-Holtenau,2023-03-13T22:00:00+00:00
38,dry,0.0,64,31855,240,27.7,43.6,0.0,11.4,Kiel-Holtenau,2023-03-13T22:30:00+00:00
100,dry,0.0,64,32681,230,31.3,51.1,0.0,11.6,Kiel-Holtenau,2023-03-13T23:00:00+00:00
50,dry,0.0,65,33183,240,25.6,49.0,0.0,11.2,Kiel-Holtenau,2023-03-13T23:30:00+00:00
25,dry,0.0,66,31835,230,23.8,41.0,0.0,11.0,Kiel-Holtenau,2023-03-14T00:00:00+00:00
0,dry,0.0,69,31624,230,23.8,41.0,0.0,10.5,Kiel-Holtenau,2023-03-14T00:30:00+00:00
88,dry,0.0,70,30507,230,24.1,42.8,0.0,10.6,Kiel-Holtenau,2023-03-14T01:00:00+00:00
25,dry,0.0,72,30235,230,24.5,37.4,0.0,10.1,Kiel-Holtenau,2023-03-14T01:30:00+00:00
63,dry,0.0,71,31290,220,23.8,36.7,0.0,10.3,Kiel-Holtenau,2023-03-14T02:00:00+00:00
38,dry,0.0,71,31723,230,23.4,40.3,0.0,10.5,Kiel-Holtenau,2023-03-14T02:30:00+00:00
75,dry,0.0,71,30858,230,21.6,40.7,0.0,10.5,Kiel-Holtenau,2023-03-14T03:00:00+00:00
88,dry,0.0,71,33277,230,23.4,36.4,0.0,10.7,Kiel-Holtenau,2023-03-14T03:30:00+00:00
88,dry,0.0,74,35381,210,18.0,28.4,0.0,10.5,Kiel-Holtenau,2023-03-14T04:00:00+00:00
100,rain,0.1,84,14699,220,23.0,40.3,0.0,10.1,Kiel-Holtenau,2023-03-14T04:30:00+00:00
88,rain,0.3,89,21675,230,25.2,36.4,0.0,9.7,Kiel-Holtenau,2023-03-14T05:00:00+00:00
88,rain,0.1,88,24410,220,23.0,35.6,0.0,9.4,Kiel-Holtenau,2023-03-14T05:30:00+00:00
88,dry,0.0,89,47683,230,24.5,39.2,0.0,9.1,Kiel-Holtenau,2023-03-14T06:00:00+00:00
88,dry,0.0,89,47508,230,23.8,35.6,0.0,8.9,Kiel-Holtenau,2023-03-14T06:30:00+00:00
88,dry,0.0,87,40981,230,24.1,40.0,1.0,9.3,Kiel-Holtenau,2023-03-14T07:00:00+00:00
100,dry,0.0,87,27423,230,23.4,35.3,0.0,9.5,Kiel-Holtenau,2023-03-14T07:30:00+00:00
100,rain,0.0,88,32808,230,25.6,39.2,0.0,9.5,Kiel-Holtenau,2023-03-14T08:00:00+00:00
100,rain,0.0,89,12753,240,22.3,33.5,0.0,9.5,Kiel-Holtenau,2023-03-14T08:30:00+00:00
100,rain,0.2,91,18699,320,25.2,41.4,0.0,8.0,Kiel-Holtenau,2023-03-14T09:00:00+00:00
88,rain,0.1,92,8343,350,31.0,45.0,0.0,4.0,Kiel-Holtenau,2023-03-14T09:30:00+00:00
88,rain,0.1,91,11385,350,30.2,46.1,0.0,2.8,Kiel-Holtenau,2023-03-14T10:00:00+00:00
88,rain,0.1,93,28115,330,20.9,30.2,0.0,3.3,Kiel-Holtenau,2023-03-14T10:30:00+00:00
88,rain,0.1,88,24202,330,26.3,39.6,3.0,3.9,Kiel-Holtenau,2023-03-14T11:00:00+00:00
88,dry,0.0,82,43508,330,19.1,27.4,2.0,4.2,Kiel-Holtenau,2023-03-14T11:30:00+00:00
100,dry,0.0,75,63355,310,26.3,39.2,5.0,4.9,Kiel-Holtenau,2023-03-14T12:00:00+00:00
88,rain,0.1,83,3213,310,25.2,54.0,0.0,2.7,Kiel-Holtenau,2023-03-14T12:30:00+00:00
88,dry,0.0,77,36950,310,18.4,40.0,0.0,4.7,Kiel-Holtenau,2023-03-14T13:00:00+00:00
88,dry,0.0,64,42903,300,29.9,44.6,0.0,5.5,Kiel-Holtenau,2023-03-14T13:30:00+00:00
100,dry,0.0,55,58285,300,33.5,48.2,7.0,5.8,Kiel-Holtenau,2023-03-14T14:00:00+00:00
88,dry,0.0,52,55113,310,35.6,58.0,6.0,5.5,Kiel-Holtenau,2023-03-14T14:30:00+00:00
100,dry,0.0,55,53988,300,30.6,44.3,5.0,5.1,Kiel-Holtenau,2023-03-14T15:00:00+00:00
100,dry,0.0,57,52902,300,36.4,47.9,8.0,5.2,Kiel-Holtenau,2023-03-14T15:30:00+00:00
100,dry,0.0,53,58119,300,40.3,56.9,17.0,5.0,Kiel-Holtenau,2023-03-14T16:00:00+00:00
100,dry,0.0,55,57654,290,39.2,55.1,28.0,4.9,Kiel-Holtenau,2023-03-14T16:30:00+00:00
63,dry,0.0,59,47676,280,32.0,46.4,17.0,4.2,Kiel-Holtenau,2023-03-14T17:00:00+00:00
50,dry,0.0,62,46292,290,32.4,44.6,0.0,3.8,Kiel-Holtenau,2023-03-14T17:30:00+00:00
38,rain,0.0,70,15619,290,34.9,51.5,0.0,3.2,Kiel-Holtenau,2023-03-14T18:00:00+00:00
13,dry,0.0,73,56298,290,30.6,45.4,0.0,2.5,Kiel-Holtenau,2023-03-14T18:30:00+00:00
0,dry,0.0,73,47501,270,27.7,39.2,0.0,2.8,Kiel-Holtenau,2023-03-14T19:00:00+00:00
0,dry,0.0,74,46055,270,25.9,37.1,0.0,2.7,Kiel-Holtenau,2023-03-14T19:30:00+00:00
0,dry,0.0,80,43572,270,25.6,33.8,0.0,2.3,Kiel-Holtenau,2023-03-14T20:00:00+00:00
0,dry,0.0,78,57006,270,23.4,31.7,0.0,2.1,Kiel-Holtenau,2023-03-14T20:30:00+00:00
0,dry,0.0,79,48799,270,20.9,29.5,0.0,2.0,Kiel-Holtenau,2023-03-14T21:00:00+00:00
0,dry,0.0,80,46610,270,20.5,28.1,0.0,1.9,Kiel-Holtenau,2023-03-14T21:30:00+00:00
13,dry,0.0,80,45692,260,24.5,35.6,0.0,2.1,Kiel-Holtenau,2023-03-14T22:00:00+00:00
50,dry,0.0,87,75000,270,18.4,25.9,0.0,1.3,Kiel-Holtenau,2023-03-14T22:30:00+00:00
88,dry,0.0,87,65912,260,20.2,31.7,0.0,1.6,Kiel-Holtenau,2023-03-14T23:00:00+00:00
75,dry,0.0,84,50442,260,16.6,23.8,0.0,1.8,Kiel-Holtenau,2023-03-14T23:30:00+00:00
63,dry,0.0,83,45577,250,14.8,22.0,0.0,1.8,Kiel-Holtenau,2023-03-15T00:00:00+00:00
88,hail,0.2,89,7476,260,15.1,22.3,0.0,1.3,Kiel-Holtenau,2023-03-15T00:30:00+00:00
63,snow,0.1,97,35352,250,6.1,12.2,0.0,0.7,Kiel-Holtenau,2023-03-15T01:00:00+00:00
88,dry,0.0,96,35478,220,10.4,14.8,0.0,0.7,Kiel-Holtenau,2023-03-15T01:30:00+00:00
100,dry,0.0,89,42885,250,13.0,18.7,0.0,1.2,Kiel-Holtenau,2023-03-15T02:00:00+00:00
88,snow,0.0,90,27593,280,19.4,27.7,0.0,0.9,Kiel-Holtenau,2023-03-15T02:30:00+00:00
88,snow,0.3,97,1555,310,16.2,27.4,0.0,0.4,Kiel-Holtenau,2023-03-15T03:00:00+00:00
100,dry,0.0,100,42777,210,7.2,10.1,0.0,0.2,Kiel-Holtenau,2023-03-15T03:30:00+00:00
25,dry,0.0,95,43844,230,10.4,16.2,0.0,0.0,Kiel-Holtenau,2023-03-15T04:00:00+00:00
13,dry,0.0,95,45686,230,11.9,18.0,0.0,0.0,Kiel-Holtenau,2023-03-15T04:30:00+00:00
25,dry,0.0,95,47848,240,13.0,19.4,0.0,-0.1,Kiel-Holtenau,2023-03-15T05:00:00+00:00
88,dry,0.0,95,43857,230,12.2,18.0,0.0,-0.2,Kiel-Holtenau,2023-03-15T05:30:00+00:00
88,dry,0.0,94,43028,230,11.9,18.0,0.0,0.1,Kiel-Holtenau,2023-03-15T06:00:00+00:00
88,dry,0.0,90,38414,250,18.7,27.4,13.0,0.5,Kiel-Holtenau,2023-03-15T06:30:00+00:00
0,dry,0.0,92,49085,240,17.3,27.7,16.0,0.5,Kiel-Holtenau,2023-03-15T07:00:00+00:00
0,dry,0.0,88,50214,240,15.8,23.0,30.0,1.1,Kiel-Holtenau,2023-03-15T07:30:00+00:00
0,dry,0.0,86,48250,240,15.8,20.9,30.0,1.7,Kiel-Holtenau,2023-03-15T08:00:00+00:00
75,snow,0.0,86,50970,250,14.4,23.0,30.0,2.0,Kiel-Holtenau,2023-03-15T08:30:00+00:00
38,dry,0.0,86,62847,260,20.2,29.9,13.0,2.4,Kiel-Holtenau,2023-03-15T09:00:00+00:00
0,dry,0.0,80,67047,270,21.2,33.1,28.0,3.6,Kiel-Holtenau,2023-03-15T09:30:00+00:00
63,dry,0.0,77,75000,270,26.3,41.4,30.0,3.5,Kiel-Holtenau,2023-03-15T10:00:00+00:00
